YearStart,YearEnd,LocationDesc,DataSource,Topic,Question,DataValueUnit_x,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,QuestionID,DataValueTypeID,RaceEthnicity
2011,2011,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,Number,70.0,70.0,,,ALC6_0,NMBR,nan
2015,2015,Delaware,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,70.1,70.1,65.9,73.9,ALC1_2,CRDPREV,"White, non-Hispanic"
2020,2020,Montana,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,70.2,70.2,65.5,74.5,ALC1_2,CRDPREV,"White, non-Hispanic"
2017,2017,Pennsylvania,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,70.3,70.3,66.5,73.8,ALC1_2,CRDPREV,"White, non-Hispanic"
2013,2013,Wisconsin,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,70.4,70.4,58.9,79.7,ALC1_2,CRDPREV,"Multiracial, non-Hispanic"
2019,2019,Maine,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,70.5,70.5,66.4,74.3,ALC1_2,CRDPREV,"White, non-Hispanic"
2019,2019,Nebraska,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,70.6,70.6,61.2,78.6,ALC1_2,CRDPREV,"Multiracial, non-Hispanic"
2014,2014,Washington,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,70.7,70.7,56.2,81.9,ALC1_2,CRDPREV,"Multiracial, non-Hispanic"
2019,2019,Montana,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,70.8,70.8,52.6,93.4,ALC6_0,CRDRATE,American Indian or Alaska Native
2013,2013,Alaska,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,70.9,70.9,66.1,75.2,ALC1_2,CRDPREV,"White, non-Hispanic"
2017,2017,Maryland,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,71.0,71.0,66.0,75.6,ALC1_2,CRDPREV,"White, non-Hispanic"
2014,2014,Washington,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,71.1,71.1,66.3,75.5,ALC1_2,CRDPREV,"White, non-Hispanic"
2018,2018,Vermont,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,71.3,71.3,67.9,74.4,ALC1_2,CRDPREV,"White, non-Hispanic"
2014,2014,Wisconsin,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,71.4,71.4,68.0,74.5,ALC1_2,CRDPREV,nan
2015,2015,Vermont,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,71.5,71.5,68.1,74.7,ALC1_2,CRDPREV,"White, non-Hispanic"
2016,2016,New York,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,71.6,71.6,48.5,87.0,ALC1_2,CRDPREV,"Multiracial, non-Hispanic"
2020,2020,Kansas,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,71.7,71.7,67.8,75.3,ALC1_2,CRDPREV,"White, non-Hispanic"
2018,2018,Maine,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,71.8,71.8,67.7,75.5,ALC1_2,CRDPREV,"White, non-Hispanic"
2014,2014,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Number,72.0,72.0,,,ALC6_0,NMBR,nan
2016,2016,Wisconsin,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,72.1,72.1,57.0,83.5,ALC1_2,CRDPREV,"Multiracial, non-Hispanic"
2016,2016,Texas,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,72.2,72.2,67.4,76.5,ALC1_2,CRDPREV,"White, non-Hispanic"
2017,2017,Maine,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,72.3,72.3,68.5,75.8,ALC1_2,CRDPREV,"White, non-Hispanic"
2019,2019,Montana,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,72.4,72.4,52.9,86.0,ALC1_2,CRDPREV,"Multiracial, non-Hispanic"
2016,2016,Arizona,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,72.5,72.5,62.8,82.3,ALC6_0,CRDRATE,American Indian or Alaska Native
2016,2016,Illinois,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,72.6,72.6,69.0,75.9,ALC1_2,CRDPREV,"White, non-Hispanic"
2020,2020,Wisconsin,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,72.7,72.7,63.5,80.2,ALC1_2,CRDPREV,"Multiracial, non-Hispanic"
2015,2015,Virginia,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,72.9,72.9,66.9,78.2,ALC1_2,CRDPREV,"White, non-Hispanic"
2018,2018,North Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Number,73.0,73.0,,,ALC6_0,NMBR,nan
2019,2019,Montana,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,73.1,73.1,69.1,76.7,ALC1_2,CRDPREV,"White, non-Hispanic"
2014,2014,Connecticut,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,73.2,73.2,67.8,78.0,ALC1_2,CRDPREV,"White, non-Hispanic"
2020,2020,Vermont,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,73.3,73.3,69.9,76.4,ALC1_2,CRDPREV,"White, non-Hispanic"
2015,2015,Colorado,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,73.4,73.4,69.7,76.7,ALC1_2,CRDPREV,"White, non-Hispanic"
2020,2020,Maine,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,73.5,73.5,69.8,76.9,ALC1_2,CRDPREV,"White, non-Hispanic"
2012,2012,Colorado,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,73.6,73.6,69.2,77.5,ALC1_2,CRDPREV,"White, non-Hispanic"
2013,2013,Oregon,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,73.7,73.7,69.0,77.9,ALC1_2,CRDPREV,"White, non-Hispanic"
2014,2014,Nebraska,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,73.8,73.8,69.7,77.5,ALC1_2,CRDPREV,"White, non-Hispanic"
2017,2017,Montana,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,73.9,73.9,70.5,77.0,ALC1_2,CRDPREV,"White, non-Hispanic"
2015,2015,Mississippi,NVSS,Alcohol,Chronic liver disease mortality,,Number,74.0,74.0,,,ALC6_0,NMBR,"Black, non-Hispanic"
2016,2016,Vermont,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,74.1,74.1,70.8,77.0,ALC1_2,CRDPREV,"White, non-Hispanic"
2017,2017,Arizona,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,74.2,74.2,63.6,84.8,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2014,2014,New Hampshire,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,74.3,74.3,70.0,78.2,ALC1_2,CRDPREV,nan
2013,2013,Massachusetts,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,74.5,74.5,69.5,78.9,ALC1_2,CRDPREV,"White, non-Hispanic"
2012,2012,Maryland,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,74.7,74.7,69.4,79.3,ALC1_2,CRDPREV,"White, non-Hispanic"
2013,2013,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Number,75.0,75.0,,,ALC6_0,NMBR,nan
2015,2015,Wisconsin,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,75.3,75.3,70.2,79.8,ALC1_2,CRDPREV,"White, non-Hispanic"
2013,2013,Illinois,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,75.4,75.4,71.9,78.5,ALC1_2,CRDPREV,"White, non-Hispanic"
2020,2020,New Hampshire,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,75.5,75.5,70.9,79.5,ALC1_2,CRDPREV,"White, non-Hispanic"
2019,2019,Arizona,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,75.6,75.6,65.1,86.2,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2016,2016,New Hampshire,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,75.7,75.7,71.2,79.7,ALC1_2,CRDPREV,nan
2018,2018,Colorado,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,75.8,75.8,72.0,79.3,ALC1_2,CRDPREV,"White, non-Hispanic"
2020,2020,Wisconsin,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,75.9,75.9,71.2,80.0,ALC1_2,CRDPREV,"White, non-Hispanic"
2020,2020,Minnesota,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,76.0,76.0,69.8,81.2,ALC1_2,CRDPREV,"White, non-Hispanic"
2019,2019,South Dakota,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,76.1,76.1,71.9,79.8,ALC1_2,CRDPREV,"White, non-Hispanic"
2014,2014,New Hampshire,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,76.2,76.2,71.6,80.2,ALC1_2,CRDPREV,"White, non-Hispanic"
2018,2018,Illinois,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,76.3,76.3,72.7,79.5,ALC1_2,CRDPREV,"White, non-Hispanic"
2015,2015,Arizona,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,76.4,76.4,65.4,87.4,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2017,2017,Illinois,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,76.5,76.5,72.7,79.9,ALC1_2,CRDPREV,"White, non-Hispanic"
2017,2017,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,76.8,76.8,64.4,89.3,ALC6_0,CRDRATE,American Indian or Alaska Native
2017,2017,Wisconsin,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,76.9,76.9,71.7,81.4,ALC1_2,CRDPREV,"White, non-Hispanic"
2019,2019,Vermont,NVSS,Alcohol,Chronic liver disease mortality,,Number,77.0,77.0,,,ALC6_0,NMBR,"White, non-Hispanic"
2020,2020,Nebraska,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,77.1,77.1,72.6,81.0,ALC1_2,CRDPREV,"White, non-Hispanic"
2019,2019,Massachusetts,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,77.2,77.2,72.7,81.1,ALC1_2,CRDPREV,"White, non-Hispanic"
2019,2019,Nebraska,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,77.3,77.3,72.9,81.1,ALC1_2,CRDPREV,"White, non-Hispanic"
2019,2019,Wisconsin,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,77.4,77.4,71.7,82.3,ALC1_2,CRDPREV,"White, non-Hispanic"
2013,2013,Colorado,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,77.5,77.5,74.0,80.6,ALC1_2,CRDPREV,"White, non-Hispanic"
2015,2015,Montana,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,77.6,77.6,58.1,101.4,ALC6_0,CRDRATE,American Indian or Alaska Native
2016,2016,Massachusetts,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,77.7,77.7,72.8,81.9,ALC1_2,CRDPREV,"White, non-Hispanic"
2019,2019,Illinois,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,77.8,77.8,74.1,81.2,ALC1_2,CRDPREV,"White, non-Hispanic"
2012,2012,Rhode Island,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,77.9,77.9,59.5,89.4,ALC1_2,CRDPREV,"Multiracial, non-Hispanic"
2017,2017,Nebraska,NVSS,Alcohol,Chronic liver disease mortality,,Number,78.0,78.0,,,ALC6_0,NMBR,nan
2019,2019,Minnesota,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,78.1,78.1,73.9,81.8,ALC1_2,CRDPREV,"White, non-Hispanic"
2019,2019,Maryland,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,78.2,78.2,73.4,82.4,ALC1_2,CRDPREV,"White, non-Hispanic"
2012,2012,Minnesota,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,78.3,78.3,74.6,81.5,ALC1_2,CRDPREV,"White, non-Hispanic"
2017,2017,Rhode Island,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,78.4,78.4,74.3,82.1,ALC1_2,CRDPREV,"White, non-Hispanic"
2018,2018,New Hampshire,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,78.5,78.5,74.0,82.4,ALC1_2,CRDPREV,"White, non-Hispanic"
2013,2013,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,78.6,78.6,59.9,101.4,ALC6_0,CRDRATE,American Indian or Alaska Native
2016,2016,Rhode Island,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,78.7,78.7,62.0,89.3,ALC1_2,CRDPREV,"Multiracial, non-Hispanic"
2019,2019,Rhode Island,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,78.9,78.9,74.5,82.6,ALC1_2,CRDPREV,"White, non-Hispanic"
2017,2017,Montana,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,79.0,79.0,64.4,88.7,ALC1_2,CRDPREV,Hispanic
2020,2020,Massachusetts,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,79.1,79.1,74.1,83.4,ALC1_2,CRDPREV,"White, non-Hispanic"
2017,2017,North Dakota,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,79.2,79.2,73.9,83.7,ALC1_2,CRDPREV,"White, non-Hispanic"
2012,2012,Wisconsin,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,79.3,79.3,74.6,83.4,ALC1_2,CRDPREV,"White, non-Hispanic"
2016,2016,Wisconsin,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,79.5,79.5,74.5,83.7,ALC1_2,CRDPREV,"White, non-Hispanic"
2018,2018,Nebraska,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,79.8,79.8,74.8,84.0,ALC1_2,CRDPREV,"White, non-Hispanic"
2019,2019,North Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Number,80.0,80.0,,,ALC6_0,NMBR,"White, non-Hispanic"
2015,2015,Colorado,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,80.3,80.3,55.2,93.1,ALC1_2,CRDPREV,"Multiracial, non-Hispanic"
2020,2020,Minnesota,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,80.6,80.6,60.7,104.9,ALC6_0,CRDRATE,American Indian or Alaska Native
2013,2013,Minnesota,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,80.8,80.8,77.7,83.6,ALC1_2,CRDPREV,"White, non-Hispanic"
2019,2019,North Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,81.0,81.0,56.1,113.2,ALC6_0,CRDRATE,American Indian or Alaska Native
2014,2014,Wisconsin,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,81.1,81.1,76.5,84.9,ALC1_2,CRDPREV,"White, non-Hispanic"
2018,2018,North Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,81.2,81.2,52.0,120.9,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2018,2018,Minnesota,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,81.8,81.8,78.5,84.6,ALC1_2,CRDPREV,"White, non-Hispanic"
2018,2018,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Number,82.0,82.0,,,ALC6_0,NMBR,American Indian or Alaska Native
2018,2018,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,82.1,82.1,69.3,95.0,ALC6_0,CRDRATE,American Indian or Alaska Native
2016,2016,Arizona,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,82.7,82.7,71.4,94.0,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2015,2015,Massachusetts,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,82.8,82.8,78.6,86.3,ALC1_2,CRDPREV,"White, non-Hispanic"
2017,2017,Rhode Island,NVSS,Alcohol,Chronic liver disease mortality,,Number,83.0,83.0,,,ALC6_0,NMBR,nan
2019,2019,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,83.5,83.5,64.5,106.5,ALC6_0,CRDRATE,American Indian or Alaska Native
2014,2014,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,83.7,83.7,64.3,107.1,ALC6_0,CRDRATE,American Indian or Alaska Native
2018,2018,Arizona,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,83.9,83.9,72.7,95.1,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2015,2015,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,Number,84.0,84.0,,,ALC6_0,NMBR,"Black, non-Hispanic"
2017,2017,Massachusetts,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,84.4,84.4,72.7,91.7,ALC1_2,CRDPREV,"Multiracial, non-Hispanic"
2018,2018,Massachusetts,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,84.5,84.5,80.0,88.1,ALC1_2,CRDPREV,"White, non-Hispanic"
2017,2017,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Number,85.0,85.0,,,ALC6_0,NMBR,"White, non-Hispanic"
2020,2020,Utah,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,85.3,85.3,54.1,128.0,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2018,2018,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,85.9,85.9,72.2,99.7,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2015,2015,North Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Number,86.0,86.0,,,ALC6_0,NMBR,nan
2016,2016,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,86.8,86.8,73.4,100.3,ALC6_0,CRDRATE,American Indian or Alaska Native
2012,2012,North Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,86.9,86.9,55.1,130.4,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2011,2011,Montana,NVSS,Alcohol,Chronic liver disease mortality,,Number,87.0,87.0,,,ALC6_0,NMBR,nan
2017,2017,Mississippi,NVSS,Alcohol,Chronic liver disease mortality,,Number,88.0,88.0,,,ALC6_0,NMBR,"Black, non-Hispanic"
2019,2019,Montana,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,88.2,88.2,65.1,117.0,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2013,2013,Montana,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,88.8,88.8,64.0,120.0,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2010,2010,Idaho,NVSS,Alcohol,Chronic liver disease mortality,,Number,89.0,89.0,,,ALC6_0,NMBR,nan
2012,2012,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,89.3,89.3,65.6,118.8,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2012,2012,Pennsylvania,NVSS,Alcohol,Chronic liver disease mortality,,Number,90.0,90.0,,,ALC6_0,NMBR,"Black, non-Hispanic"
2020,2020,Minnesota,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,90.4,90.4,67.8,118.3,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2011,2011,New Jersey,NVSS,Alcohol,Chronic liver disease mortality,,Number,91.0,91.0,,,ALC6_0,NMBR,Hispanic
2020,2020,Washington,NVSS,Alcohol,Chronic liver disease mortality,,Number,92.0,92.0,,,ALC6_0,NMBR,Hispanic
2020,2020,District of Columbia,PRAMS,Alcohol,Alcohol use before pregnancy,,Crude Prevalence,92.8,92.8,87.2,96.0,ALC1_2,CRDPREV,"White, non-Hispanic"
2019,2019,California,NVSS,Alcohol,Chronic liver disease mortality,,Number,93.0,93.0,,,ALC6_0,NMBR,American Indian or Alaska Native
2014,2014,Utah,NVSS,Alcohol,Chronic liver disease mortality,,Number,94.0,94.0,,,ALC6_0,NMBR,nan
2016,2016,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,94.1,94.1,79.3,108.9,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2020,2020,Arizona,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,94.2,94.2,82.6,105.8,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2011,2011,New Hampshire,NVSS,Alcohol,Chronic liver disease mortality,,Number,95.0,95.0,,,ALC6_0,NMBR,nan
2011,2011,Alabama,NVSS,Alcohol,Chronic liver disease mortality,,Number,96.0,96.0,,,ALC6_0,NMBR,"Black, non-Hispanic"
2017,2017,Montana,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,96.5,96.5,72.3,126.2,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2013,2013,Montana,NVSS,Alcohol,Chronic liver disease mortality,,Number,97.0,97.0,,,ALC6_0,NMBR,"White, non-Hispanic"
2012,2012,South Carolina,NVSS,Alcohol,Chronic liver disease mortality,,Number,98.0,98.0,,,ALC6_0,NMBR,"Black, non-Hispanic"
2017,2017,Pennsylvania,NVSS,Alcohol,Chronic liver disease mortality,,Number,99.0,99.0,,,ALC6_0,NMBR,"Black, non-Hispanic"
2020,2020,North Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,99.6,99.6,71.8,134.7,ALC6_0,CRDRATE,American Indian or Alaska Native
2018,2018,Kansas,NVSS,Alcohol,Chronic liver disease mortality,,Number,100.0,100.0,,,ALC6_0,NMBR,nan
2015,2015,Montana,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,100.3,100.3,74.5,132.3,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2011,2011,Nebraska,NVSS,Alcohol,Chronic liver disease mortality,,Number,101.0,101.0,,,ALC6_0,NMBR,"White, non-Hispanic"
2013,2013,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,Number,102.0,102.0,,,ALC6_0,NMBR,American Indian or Alaska Native
2015,2015,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,102.5,102.5,76.1,135.1,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2020,2020,Wyoming,NVSS,Alcohol,Chronic liver disease mortality,,Number,103.0,103.0,,,ALC6_0,NMBR,nan
2020,2020,Montana,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,103.3,103.3,80.9,129.8,ALC6_0,CRDRATE,American Indian or Alaska Native
2013,2013,Oklahoma,NVSS,Alcohol,Chronic liver disease mortality,,Number,104.0,104.0,,,ALC6_0,NMBR,American Indian or Alaska Native
2019,2019,North Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,104.8,104.8,71.2,148.7,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2018,2018,Wyoming,NVSS,Alcohol,Chronic liver disease mortality,,Number,105.0,105.0,,,ALC6_0,NMBR,"White, non-Hispanic"
2017,2017,Kansas,NVSS,Alcohol,Chronic liver disease mortality,,Number,106.0,106.0,,,ALC6_0,NMBR,nan
2016,2016,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,106.6,106.6,79.3,140.1,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2014,2014,Oklahoma,NVSS,Alcohol,Chronic liver disease mortality,,Number,107.0,107.0,,,ALC6_0,NMBR,American Indian or Alaska Native
2015,2015,Oklahoma,NVSS,Alcohol,Chronic liver disease mortality,,Number,108.0,108.0,,,ALC6_0,NMBR,American Indian or Alaska Native
2018,2018,Delaware,NVSS,Alcohol,Chronic liver disease mortality,,Number,109.0,109.0,,,ALC6_0,NMBR,nan
2015,2015,Nebraska,NVSS,Alcohol,Chronic liver disease mortality,,Number,110.0,110.0,,,ALC6_0,NMBR,nan
2020,2020,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Number,111.0,111.0,,,ALC6_0,NMBR,American Indian or Alaska Native
2020,2020,Tennessee,NVSS,Alcohol,Chronic liver disease mortality,,Number,112.0,112.0,,,ALC6_0,NMBR,"Black, non-Hispanic"
2017,2017,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,112.4,112.4,85.8,144.7,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2019,2019,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,112.8,112.8,86.6,144.3,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2019,2019,Montana,NVSS,Alcohol,Chronic liver disease mortality,,Number,113.0,113.0,,,ALC6_0,NMBR,nan
2012,2012,Michigan,NVSS,Alcohol,Chronic liver disease mortality,,Number,114.0,114.0,,,ALC6_0,NMBR,"Black, non-Hispanic"
2014,2014,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,114.2,114.2,87.6,146.5,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2011,2011,Illinois,NVSS,Alcohol,Chronic liver disease mortality,,Number,115.0,115.0,,,ALC6_0,NMBR,Hispanic
2013,2013,South Dakota,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,115.8,115.8,86.7,151.4,ALC6_0,AGEADJRATE,American Indian or Alaska Native
2020,2020,Delaware,NVSS,Alcohol,Chronic liver disease mortality,,Number,116.0,116.0,,,ALC6_0,NMBR,"White, non-Hispanic"
2019,2019,Wyoming,NVSS,Alcohol,Chronic liver disease mortality,,Number,117.0,117.0,,,ALC6_0,NMBR,"White, non-Hispanic"
2020,2020,New Mexico,NVSS,Alcohol,Chronic liver disease mortality,,Crude Rate,117.9,117.9,102.5,133.4,ALC6_0,CRDRATE,American Indian or Alaska Native
2016,2016,Nebraska,NVSS,Alcohol,Chronic liver disease mortality,,Number,118.0,118.0,,,ALC6_0,NMBR,nan
2012,2012,Virginia,NVSS,Alcohol,Chronic liver disease mortality,,Number,119.0,119.0,,,ALC6_0,NMBR,"Black, non-Hispanic"
2013,2013,Utah,NVSS,Alcohol,Chronic liver disease mortality,,Number,120.0,120.0,,,ALC6_0,NMBR,nan
2018,2018,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,Number,121.0,121.0,,,ALC6_0,NMBR,nan
2017,2017,Maine,NVSS,Alcohol,Chronic liver disease mortality,,Number,122.0,122.0,,,ALC6_0,NMBR,nan
2019,2019,Louisiana,NVSS,Alcohol,Chronic liver disease mortality,,Number,123.0,123.0,,,ALC6_0,NMBR,"Black, non-Hispanic"
2016,2016,Alaska,NVSS,Alcohol,Chronic liver disease mortality,,Number,124.0,124.0,,,ALC6_0,NMBR,nan
2019,2019,Rhode Island,NVSS,Alcohol,Chronic liver disease mortality,,Number,125.0,125.0,,,ALC6_0,NMBR,"White, non-Hispanic"
2020,2020,Montana,NVSS,Alcohol,Chronic liver disease mortality,,Age-adjusted Rate,125.3,125.3,97.5,158.5,ALC6_0,AGEADJRATE,American Indian or Alaska Native
