YearStart,YearEnd,LocationDesc,DataSource,Topic,Question,DataValueUnit_x,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,QuestionID,DataValueTypeID,RaceEthnicity
2019,2019,Mississippi,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,29.0,29.0,15.1,48.4,RPH3_0,CRDPREV,Hispanic
2020,2020,New Mexico,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,29.1,29.1,26.5,32.0,RPH3_0,CRDPREV,"White, non-Hispanic"
2020,2020,Nebraska,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,29.2,29.2,25.4,33.4,RPH3_0,CRDPREV,Hispanic
2013,2013,Colorado,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,29.3,29.3,13.8,51.7,RPH3_0,CRDPREV,Asian or Pacific Islander
2018,2018,United States,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,29.4,29.4,22.3,37.6,RPH3_0,CRDPREV,"Other, non-Hispanic"
2020,2020,Colorado,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,29.5,29.5,23.5,36.2,RPH3_0,CRDPREV,Hispanic
2018,2018,Connecticut,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,29.6,29.6,21.0,40.0,RPH3_0,CRDPREV,"Multiracial, non-Hispanic"
2020,2020,Wisconsin,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,29.7,29.7,22.9,37.6,RPH3_0,CRDPREV,Asian or Pacific Islander
2015,2015,Arkansas,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,29.8,29.8,25.0,35.0,RPH3_0,CRDPREV,"White, non-Hispanic"
2016,2016,New Mexico,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,29.9,29.9,26.5,33.5,RPH3_0,CRDPREV,Hispanic
2015,2015,New Mexico,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,30.0,30.0,26.7,33.6,RPH3_0,CRDPREV,Hispanic
2015,2015,Hawaii,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,30.1,30.1,26.8,33.7,RPH3_0,CRDPREV,"White, non-Hispanic"
2012,2012,Michigan,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,30.2,30.2,18.2,45.6,RPH3_0,CRDPREV,Hispanic
2019,2019,Colorado,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,30.3,30.3,17.0,47.8,RPH3_0,CRDPREV,Asian or Pacific Islander
2019,2019,Kentucky,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,30.4,30.4,16.8,48.7,RPH3_0,CRDPREV,"Multiracial, non-Hispanic"
2011,2011,Oklahoma,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,30.5,30.5,19.8,43.8,MTH2_0,CRDPREV,"Multiracial, non-Hispanic"
2018,2018,Mississippi,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,30.6,30.6,26.3,35.3,RPH3_0,CRDPREV,"White, non-Hispanic"
2021,2021,Missouri,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,30.7,30.7,19.6,44.8,MTH2_0,CRDPREV,"Multiracial, non-Hispanic"
2014,2014,Alaska,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,30.8,30.8,19.8,44.5,RPH3_0,CRDPREV,Asian or Pacific Islander
2020,2020,Louisiana,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,30.9,30.9,27.5,34.6,RPH3_0,CRDPREV,"White, non-Hispanic"
2015,2015,Tennessee,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,31.0,31.0,26.5,35.8,RPH3_0,CRDPREV,"White, non-Hispanic"
2017,2017,Oklahoma,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,31.1,31.1,27.9,34.6,RPH3_0,CRDPREV,"White, non-Hispanic"
2017,2017,Washington,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,31.2,31.2,25.1,37.9,RPH3_0,CRDPREV,Hispanic
2013,2013,Michigan,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,31.3,31.3,19.5,46.2,RPH3_0,CRDPREV,Hispanic
2018,2018,Louisiana,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,31.4,31.4,26.4,37.0,RPH3_0,CRDPREV,"White, non-Hispanic"
2015,2015,Pennsylvania,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,31.5,31.5,22.1,42.7,RPH3_0,CRDPREV,Hispanic
2014,2014,Alaska,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,31.6,31.6,28.5,34.9,RPH3_0,CRDPREV,"White, non-Hispanic"
2020,2020,Pennsylvania,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,31.7,31.7,24.3,40.2,RPH3_0,CRDPREV,Hispanic
2011,2011,Pennsylvania,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,31.8,31.8,28.8,34.9,RPH3_0,CRDPREV,"White, non-Hispanic"
2020,2020,Georgia,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,31.9,31.9,27.6,36.6,RPH3_0,CRDPREV,"White, non-Hispanic"
2016,2016,Massachusetts,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,32.0,32.0,25.9,38.7,RPH3_0,CRDPREV,"Black, non-Hispanic"
2021,2021,Washington,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,32.1,32.1,23.1,42.6,MTH2_0,CRDPREV,"Multiracial, non-Hispanic"
2018,2018,Michigan,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,32.2,32.2,21.3,45.5,RPH3_0,CRDPREV,Hispanic
2016,2016,Oklahoma,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,32.3,32.3,27.5,37.5,RPH3_0,CRDPREV,"White, non-Hispanic"
2018,2018,West Virginia,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,32.4,32.4,28.2,36.8,RPH3_0,CRDPREV,"White, non-Hispanic"
2018,2018,Oklahoma,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,32.5,32.5,27.1,38.4,RPH3_0,CRDPREV,"White, non-Hispanic"
2016,2016,Arkansas,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,32.6,32.6,28.2,37.4,RPH3_0,CRDPREV,"White, non-Hispanic"
2015,2015,United States,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,32.7,32.7,23.7,43.2,RPH3_0,CRDPREV,"Other, non-Hispanic"
2012,2012,Ohio,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,32.8,32.8,16.7,54.3,RPH3_0,CRDPREV,"Multiracial, non-Hispanic"
2012,2012,Michigan,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,32.9,32.9,19.6,49.5,MTH2_0,CRDPREV,"Multiracial, non-Hispanic"
2013,2013,Wyoming,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,33.0,33.0,28.7,37.6,RPH3_0,CRDPREV,"White, non-Hispanic"
2016,2016,Missouri,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,33.1,33.1,30.0,36.4,RPH3_0,CRDPREV,"White, non-Hispanic"
2016,2016,Massachusetts,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,33.2,33.2,14.7,59.1,RPH3_0,CRDPREV,"Multiracial, non-Hispanic"
2012,2012,Alaska,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,33.3,33.3,20.5,49.1,RPH3_0,CRDPREV,Hispanic
2018,2018,Alaska,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,33.4,33.4,30.0,36.9,RPH3_0,CRDPREV,"White, non-Hispanic"
2012,2012,Wyoming,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,33.5,33.5,28.6,38.9,RPH3_0,CRDPREV,"White, non-Hispanic"
2017,2017,Wisconsin,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,33.6,33.6,29.9,37.5,RPH3_0,CRDPREV,"White, non-Hispanic"
2012,2012,Michigan,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,33.7,33.7,30.1,37.4,RPH3_0,CRDPREV,"White, non-Hispanic"
2019,2019,Missouri,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,33.8,33.8,20.3,50.4,RPH3_0,CRDPREV,Asian or Pacific Islander
2018,2018,North Dakota,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,33.9,33.9,30.3,37.6,RPH3_0,CRDPREV,"White, non-Hispanic"
2013,2013,Oregon,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,34.0,34.0,30.6,37.5,RPH3_0,CRDPREV,"White, non-Hispanic"
2014,2014,Maryland,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,34.1,34.1,31.3,37.1,RPH3_0,CRDPREV,"White, non-Hispanic"
2014,2014,Missouri,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,34.2,34.2,30.8,37.7,RPH3_0,CRDPREV,"White, non-Hispanic"
2014,2014,Illinois,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,34.3,34.3,31.7,37.0,RPH3_0,CRDPREV,"White, non-Hispanic"
2013,2013,Vermont,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,34.4,34.4,31.3,37.6,RPH3_0,CRDPREV,"White, non-Hispanic"
2016,2016,Missouri,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,34.5,34.5,22.8,48.4,RPH3_0,CRDPREV,Hispanic
2014,2014,New York,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,34.6,34.6,28.2,41.6,RPH3_0,CRDPREV,Asian or Pacific Islander
2020,2020,Tennessee,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,34.7,34.7,29.9,39.9,RPH3_0,CRDPREV,"White, non-Hispanic"
2016,2016,Colorado,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,34.8,34.8,18.4,55.9,RPH3_0,CRDPREV,"Multiracial, non-Hispanic"
2019,2019,Georgia,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,34.9,34.9,30.8,39.3,RPH3_0,CRDPREV,"White, non-Hispanic"
2019,2019,Montana,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,35.0,35.0,21.0,52.2,RPH3_0,CRDPREV,"Multiracial, non-Hispanic"
2014,2014,Rhode Island,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,35.1,35.1,22.5,50.1,RPH3_0,CRDPREV,Asian or Pacific Islander
2013,2013,Oklahoma,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,35.2,35.2,19.7,54.5,RPH3_0,CRDPREV,"Multiracial, non-Hispanic"
2016,2016,Arkansas,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,35.3,35.3,29.7,41.2,RPH3_0,CRDPREV,"White, non-Hispanic"
2018,2018,Minnesota,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,35.4,35.4,23.7,49.2,RPH3_0,CRDPREV,Asian or Pacific Islander
2019,2019,Minnesota,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,35.5,35.5,22.7,50.8,RPH3_0,CRDPREV,Hispanic
2018,2018,Virginia,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,35.6,35.6,24.0,49.2,RPH3_0,CRDPREV,Hispanic
2020,2020,Nebraska,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,35.7,35.7,21.8,52.5,MTH2_0,CRDPREV,"Multiracial, non-Hispanic"
2019,2019,Oregon,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,35.8,35.8,31.8,40.1,RPH3_0,CRDPREV,"Multiracial, non-Hispanic"
2017,2017,South Dakota,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,35.9,35.9,25.9,47.4,RPH3_0,CRDPREV,Asian or Pacific Islander
2020,2020,Minnesota,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,36.0,36.0,21.6,53.4,RPH3_0,CRDPREV,"Multiracial, non-Hispanic"
2018,2018,New Mexico,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,36.1,36.1,31.3,41.2,RPH3_0,CRDPREV,"White, non-Hispanic"
2020,2020,Virginia,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,36.2,36.2,26.2,47.6,RPH3_0,CRDPREV,Hispanic
2014,2014,Utah,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,36.3,36.3,32.8,39.8,RPH3_0,CRDPREV,"White, non-Hispanic"
2013,2013,Wisconsin,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,36.4,36.4,32.6,40.3,RPH3_0,CRDPREV,"White, non-Hispanic"
2013,2013,Oregon,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,36.5,36.5,31.8,41.5,RPH3_0,CRDPREV,"White, non-Hispanic"
2012,2012,Pennsylvania,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,36.6,36.6,19.9,57.3,RPH3_0,CRDPREV,Asian or Pacific Islander
2017,2017,Missouri,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,36.7,36.7,33.1,40.6,RPH3_0,CRDPREV,"White, non-Hispanic"
2017,2017,Virginia,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,36.8,36.8,26.1,48.9,RPH3_0,CRDPREV,Hispanic
2011,2011,Wisconsin,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,36.9,36.9,33.4,40.7,RPH3_0,CRDPREV,"White, non-Hispanic"
2018,2018,South Dakota,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,37.0,37.0,27.2,48.1,RPH3_0,CRDPREV,"Black, non-Hispanic"
2019,2019,Illinois,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,37.1,37.1,34.2,40.1,RPH3_0,CRDPREV,"White, non-Hispanic"
2013,2013,Minnesota,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,37.2,37.2,25.1,51.1,RPH3_0,CRDPREV,"Multiracial, non-Hispanic"
2019,2019,Virginia,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,37.3,37.3,32.6,42.2,RPH3_0,CRDPREV,"White, non-Hispanic"
2020,2020,West Virginia,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,37.4,37.4,32.8,42.3,RPH3_0,CRDPREV,"White, non-Hispanic"
2014,2014,Delaware,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,37.5,37.5,33.3,41.9,RPH3_0,CRDPREV,"White, non-Hispanic"
2019,2019,Rhode Island,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,37.6,37.6,34.3,41.0,RPH3_0,CRDPREV,"White, non-Hispanic"
2020,2020,New York,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,37.7,37.7,30.4,45.6,RPH3_0,CRDPREV,Asian or Pacific Islander
2015,2015,Hawaii,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,37.8,37.8,30.3,46.0,RPH3_0,CRDPREV,"White, non-Hispanic"
2019,2019,Montana,BRFSS,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,%,Crude Prevalence,37.9,37.9,25.6,51.9,MTH2_0,CRDPREV,"Multiracial, non-Hispanic"
2014,2014,Illinois,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,38.0,38.0,28.1,49.0,RPH3_0,CRDPREV,Asian or Pacific Islander
2020,2020,Maine,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,38.1,38.1,34.6,41.7,RPH3_0,CRDPREV,"White, non-Hispanic"
2015,2015,Michigan,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,38.2,38.2,34.3,42.1,RPH3_0,CRDPREV,"White, non-Hispanic"
2013,2013,New Jersey,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,38.3,38.3,30.9,46.3,RPH3_0,CRDPREV,Asian or Pacific Islander
2016,2016,Virginia,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,38.4,38.4,33.9,43.2,RPH3_0,CRDPREV,"White, non-Hispanic"
2018,2018,Illinois,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,38.5,38.5,35.7,41.4,RPH3_0,CRDPREV,"White, non-Hispanic"
2018,2018,District of Columbia,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,38.6,38.6,33.9,43.5,RPH3_0,CRDPREV,"White, non-Hispanic"
2019,2019,Washington,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,38.7,38.7,32.0,45.7,RPH3_0,CRDPREV,Asian or Pacific Islander
2020,2020,Illinois,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,38.8,38.8,35.9,41.9,RPH3_0,CRDPREV,"White, non-Hispanic"
2019,2019,Kentucky,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,38.9,38.9,21.9,59.0,RPH3_0,CRDPREV,Hispanic
2015,2015,Delaware,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,39.0,39.0,34.8,43.3,RPH3_0,CRDPREV,"White, non-Hispanic"
2015,2015,Oregon,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,39.1,39.1,34.1,44.5,RPH3_0,CRDPREV,"White, non-Hispanic"
2019,2019,Iowa,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,39.2,39.2,33.2,45.7,RPH3_0,CRDPREV,"White, non-Hispanic"
2017,2017,United States,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,39.3,39.3,38.3,40.3,RPH3_0,CRDPREV,"White, non-Hispanic"
2014,2014,Connecticut,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,39.4,39.4,36.0,42.9,RPH3_0,CRDPREV,"White, non-Hispanic"
2012,2012,Nebraska,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,39.5,39.5,32.9,46.5,RPH3_0,CRDPREV,Asian or Pacific Islander
2015,2015,New Mexico,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,39.6,39.6,35.3,44.0,RPH3_0,CRDPREV,"White, non-Hispanic"
2019,2019,Missouri,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,39.7,39.7,36.3,43.3,RPH3_0,CRDPREV,"White, non-Hispanic"
2018,2018,Minnesota,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,39.8,39.8,36.3,43.4,RPH3_0,CRDPREV,"White, non-Hispanic"
2013,2013,New Hampshire,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,39.9,39.9,35.1,44.8,RPH3_0,CRDPREV,"White, non-Hispanic"
2020,2020,Colorado,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,40.0,40.0,36.6,43.4,RPH3_0,CRDPREV,"White, non-Hispanic"
2014,2014,Nebraska,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,40.1,40.1,35.9,44.4,RPH3_0,CRDPREV,"White, non-Hispanic"
2012,2012,Colorado,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,40.2,40.2,36.4,44.0,RPH3_0,CRDPREV,"White, non-Hispanic"
2020,2020,Missouri,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,40.3,40.3,36.8,43.8,RPH3_0,CRDPREV,"White, non-Hispanic"
2017,2017,Rhode Island,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,40.4,40.4,26.2,56.3,RPH3_0,CRDPREV,Asian or Pacific Islander
2019,2019,South Dakota,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,40.5,40.5,37.1,44.0,RPH3_0,CRDPREV,"White, non-Hispanic"
2016,2016,Virginia,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,40.6,40.6,25.4,58.0,RPH3_0,CRDPREV,Asian or Pacific Islander
2018,2018,North Carolina,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,40.7,40.7,26.5,56.7,RPH3_0,CRDPREV,Asian or Pacific Islander
2015,2015,Illinois,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,40.8,40.8,37.2,44.4,RPH3_0,CRDPREV,"White, non-Hispanic"
2015,2015,Wisconsin,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,40.9,40.9,35.7,46.2,RPH3_0,CRDPREV,"White, non-Hispanic"
2017,2017,Alaska,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,41.0,41.0,35.8,46.5,RPH3_0,CRDPREV,"White, non-Hispanic"
2020,2020,Nebraska,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,41.1,41.1,36.3,46.0,RPH3_0,CRDPREV,Asian or Pacific Islander
2013,2013,Montana,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,Crude Prevalence,41.2,41.2,29.2,54.5,RPH1_0,CRDPREV,Hispanic
2017,2017,United States,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,41.3,41.3,38.4,44.3,RPH3_0,CRDPREV,Asian or Pacific Islander
2018,2018,Montana,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,41.4,41.4,37.6,45.4,RPH3_0,CRDPREV,"White, non-Hispanic"
2014,2014,Nebraska,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,Crude Prevalence,41.5,41.5,24.9,60.2,RPH1_0,CRDPREV,"Multiracial, non-Hispanic"
2013,2013,Washington,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,41.6,41.6,36.6,46.9,RPH3_0,CRDPREV,"White, non-Hispanic"
2020,2020,Montana,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,41.7,41.7,37.7,45.8,RPH3_0,CRDPREV,"White, non-Hispanic"
2012,2012,Rhode Island,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,41.8,41.8,38.1,45.6,RPH3_0,CRDPREV,"White, non-Hispanic"
2019,2019,Oregon,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,41.9,41.9,37.5,46.4,RPH3_0,CRDPREV,"White, non-Hispanic"
2019,2019,Wisconsin,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,42.0,42.0,36.3,48.0,RPH3_0,CRDPREV,"White, non-Hispanic"
2018,2018,Vermont,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,42.1,42.1,38.7,45.6,RPH3_0,CRDPREV,"White, non-Hispanic"
2019,2019,United States,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,42.2,42.2,41.2,43.2,RPH3_0,CRDPREV,"White, non-Hispanic"
2020,2020,Pennsylvania,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,42.3,42.3,38.4,46.3,RPH3_0,CRDPREV,"White, non-Hispanic"
2016,2016,Virginia,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,42.4,42.4,36.2,48.9,RPH3_0,CRDPREV,"White, non-Hispanic"
2014,2014,Utah,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,42.5,42.5,25.7,61.3,RPH3_0,CRDPREV,Asian or Pacific Islander
2014,2014,New Jersey,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,42.6,42.6,37.6,47.6,RPH3_0,CRDPREV,"White, non-Hispanic"
2019,2019,New Hampshire,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,42.7,42.7,37.8,47.8,RPH3_0,CRDPREV,"White, non-Hispanic"
2018,2018,Colorado,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,42.8,42.8,25.7,61.8,RPH3_0,CRDPREV,Asian or Pacific Islander
2020,2020,Georgia,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,42.9,42.9,35.4,50.7,RPH3_0,CRDPREV,"White, non-Hispanic"
2016,2016,Michigan,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,43.0,43.0,28.1,59.3,RPH3_0,CRDPREV,Asian or Pacific Islander
2015,2015,Nebraska,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,43.1,43.1,39.0,47.3,RPH3_0,CRDPREV,"White, non-Hispanic"
2016,2016,Maryland,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,43.2,43.2,38.5,48.0,RPH3_0,CRDPREV,"White, non-Hispanic"
2017,2017,Pennsylvania,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,43.3,43.3,39.5,47.2,RPH3_0,CRDPREV,"White, non-Hispanic"
2020,2020,New York,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,43.5,43.5,37.9,49.2,RPH3_0,CRDPREV,"White, non-Hispanic"
2020,2020,New Hampshire,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,43.6,43.6,39.1,48.1,RPH3_0,CRDPREV,"White, non-Hispanic"
2015,2015,Maryland,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,43.7,43.7,39.0,48.5,RPH3_0,CRDPREV,"White, non-Hispanic"
2018,2018,Wisconsin,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,43.8,43.8,38.1,49.5,RPH3_0,CRDPREV,"White, non-Hispanic"
2016,2016,Massachusetts,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,43.9,43.9,40.6,47.3,RPH3_0,CRDPREV,"White, non-Hispanic"
2013,2013,Rhode Island,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,44.0,44.0,31.1,57.8,RPH3_0,CRDPREV,Asian or Pacific Islander
2017,2017,Maryland,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,44.1,44.1,38.9,49.3,RPH3_0,CRDPREV,"White, non-Hispanic"
2018,2018,Rhode Island,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,44.2,44.2,31.4,57.9,RPH3_0,CRDPREV,Asian or Pacific Islander
2014,2014,New Hampshire,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,44.4,44.4,26.1,64.4,RPH3_0,CRDPREV,Hispanic
2015,2015,California,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,Crude Prevalence,44.5,44.5,31.2,58.6,RPH1_0,CRDPREV,"Multiracial, non-Hispanic"
2019,2019,New York,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,44.6,44.6,40.7,48.7,RPH3_0,CRDPREV,"White, non-Hispanic"
2017,2017,Alaska,BRFSS,Reproductive Health,Timeliness of routine health care checkup among women aged 18-44 years,,Crude Prevalence,44.8,44.8,37.2,52.6,RPH1_0,CRDPREV,"White, non-Hispanic"
2020,2020,Iowa,PRAMS,Reproductive Health,Folic acid supplementation,,Crude Prevalence,44.9,44.9,39.5,50.6,RPH3_0,CRDPREV,"White, non-Hispanic"
